"roi_name","site","lat","lon","roitype","active","show_link","show_data_link","sequence_number","description","first_date","last_date","site_years","missing_data_pct","roi_page","roi_stats_file","one_day_summary","three_day_summary","data_release"
"hwmo3_DB_1000","hwmo3",21.5984,-158.0985,"DB",FALSE,TRUE,TRUE,1000,"Prosopis pallida","2019-06-22","2020-05-31","1.0","0.0","https://phenocam.nau.edu/webcam/roi/hwmo3/DB_1000/","https://phenocam.nau.edu/data/archive/hwmo3/ROI/hwmo3_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/hwmo3/ROI/hwmo3_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/hwmo3/ROI/hwmo3_DB_1000_3day.csv",NA
"hwmo3_GR_1000","hwmo3",21.5984,-158.0985,"GR",FALSE,TRUE,TRUE,1000,"Megathyrsus maximus","2019-06-22","2020-05-31","1.0","0.0","https://phenocam.nau.edu/webcam/roi/hwmo3/GR_1000/","https://phenocam.nau.edu/data/archive/hwmo3/ROI/hwmo3_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/hwmo3/ROI/hwmo3_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/hwmo3/ROI/hwmo3_GR_1000_3day.csv",NA
"hwmo5_GR_1000","hwmo5",20.1117,-155.8151,"GR",TRUE,TRUE,TRUE,1000,"Grass in mid scene.","2019-12-13","2022-12-01","2.9","3.0","https://phenocam.nau.edu/webcam/roi/hwmo5/GR_1000/","https://phenocam.nau.edu/data/archive/hwmo5/ROI/hwmo5_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/hwmo5/ROI/hwmo5_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/hwmo5/ROI/hwmo5_GR_1000_3day.csv",NA
"ibp_GR_1000","ibp",32.589,-106.847,"GR",TRUE,TRUE,TRUE,1000,"lower left grasses","2014-02-16","2022-11-28","8.7","0.0","https://phenocam.nau.edu/webcam/roi/ibp/GR_1000/","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_GR_1000_3day.csv",NA
"ibp_SH_1000","ibp",32.589,-106.847,"SH",TRUE,TRUE,TRUE,1000,"small shrubs in mid right","2014-04-29","2022-11-28","8.6","0.0","https://phenocam.nau.edu/webcam/roi/ibp/SH_1000/","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_SH_1000_3day.csv",NA
"ibp_SH_1001","ibp",32.589,-106.847,"SH",FALSE,TRUE,FALSE,1001,"test of larger ROI around shrubs","2014-02-16","2020-03-02","6.0","0.0","https://phenocam.nau.edu/webcam/roi/ibp/SH_1001/","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_SH_1001_roistats.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_SH_1001_1day.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_SH_1001_3day.csv",NA
"ibp_XX_1000","ibp",32.589,-106.847,"XX",TRUE,TRUE,TRUE,1000,"Landscape region","2013-05-11","2022-11-28","9.5","1.0","https://phenocam.nau.edu/webcam/roi/ibp/XX_1000/","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/ibp/ROI/ibp_XX_1000_3day.csv",NA
"ICOSFR-Fon1_DB_1000","ICOSFR-Fon1",48.476336,2.7801,"DB",TRUE,TRUE,TRUE,1000,"Predominantly deciduous trees in foreground.","2020-03-14","2022-12-01","2.5","7.0","https://phenocam.nau.edu/webcam/roi/ICOSFR-Fon1/DB_1000/","https://phenocam.nau.edu/data/archive/ICOSFR-Fon1/ROI/ICOSFR-Fon1_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/ICOSFR-Fon1/ROI/ICOSFR-Fon1_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/ICOSFR-Fon1/ROI/ICOSFR-Fon1_DB_1000_3day.csv",NA
"imcrkfen_TN_1000","imcrkfen",68.60583,-149.31101,"TN",FALSE,TRUE,TRUE,1000,"Entire FOV","2012-06-06","2018-06-16","3.8","37.0","https://phenocam.nau.edu/webcam/roi/imcrkfen/TN_1000/","https://phenocam.nau.edu/data/archive/imcrkfen/ROI/imcrkfen_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/imcrkfen/ROI/imcrkfen_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/imcrkfen/ROI/imcrkfen_TN_1000_3day.csv",NA
"imcrkridge0_TN_1000","imcrkridge0",68.60681,-149.2958,"TN",TRUE,TRUE,TRUE,1000,"Entire TN in FOV","2012-08-29","2019-06-10","3.6","47.0","https://phenocam.nau.edu/webcam/roi/imcrkridge0/TN_1000/","https://phenocam.nau.edu/data/archive/imcrkridge0/ROI/imcrkridge0_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/imcrkridge0/ROI/imcrkridge0_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/imcrkridge0/ROI/imcrkridge0_TN_1000_3day.csv",NA
"imcrkridge1_TN_1000","imcrkridge1",68.60681,-149.2958,"TN",FALSE,TRUE,TRUE,1000,"Entire TN in FOV","2012-06-03","2019-05-23","4.1","41.0","https://phenocam.nau.edu/webcam/roi/imcrkridge1/TN_1000/","https://phenocam.nau.edu/data/archive/imcrkridge1/ROI/imcrkridge1_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/imcrkridge1/ROI/imcrkridge1_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/imcrkridge1/ROI/imcrkridge1_TN_1000_3day.csv",NA
"imcrktussock_TN_1000","imcrktussock",68.60633,-149.30408,"TN",TRUE,TRUE,TRUE,1000,"Entire TN in FOV","2012-07-09","2020-10-13","4.6","44.0","https://phenocam.nau.edu/webcam/roi/imcrktussock/TN_1000/","https://phenocam.nau.edu/data/archive/imcrktussock/ROI/imcrktussock_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/imcrktussock/ROI/imcrktussock_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/imcrktussock/ROI/imcrktussock_TN_1000_3day.csv",NA
"inden001_AG_1000","inden001",50.882,6.366,"AG",TRUE,TRUE,TRUE,1000,"Agricultural field in foreground.","2020-10-31","2022-12-01","2.1","0.0","https://phenocam.nau.edu/webcam/roi/inden001/AG_1000/","https://phenocam.nau.edu/data/archive/inden001/ROI/inden001_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/inden001/ROI/inden001_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/inden001/ROI/inden001_AG_1000_3day.csv",NA
"inden002_AG_1000","inden002",50.882,6.366,"AG",TRUE,TRUE,TRUE,1000,"Agricultural field.","2020-10-28","2022-11-25","2.1","0.0","https://phenocam.nau.edu/webcam/roi/inden002/AG_1000/","https://phenocam.nau.edu/data/archive/inden002/ROI/inden002_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/inden002/ROI/inden002_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/inden002/ROI/inden002_AG_1000_3day.csv",NA
"institutekarnobat_AG_1000","institutekarnobat",42.6558,26.9837,"AG",TRUE,TRUE,TRUE,1000,"Agricultural field","2021-11-01","2022-12-01","1.1","0.0","https://phenocam.nau.edu/webcam/roi/institutekarnobat/AG_1000/","https://phenocam.nau.edu/data/archive/institutekarnobat/ROI/institutekarnobat_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/institutekarnobat/ROI/institutekarnobat_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/institutekarnobat/ROI/institutekarnobat_AG_1000_3day.csv",NA
"it25matschb2_GR_1000","it25matschb2",46.6863,10.5798,"GR",TRUE,TRUE,TRUE,1000,"grass in foreground","2015-03-21","2022-11-25","7.6","1.0","https://phenocam.nau.edu/webcam/roi/it25matschb2/GR_1000/","https://phenocam.nau.edu/data/archive/it25matschb2/ROI/it25matschb2_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschb2/ROI/it25matschb2_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschb2/ROI/it25matschb2_GR_1000_3day.csv",NA
"it25matschb3_EN_1000","it25matschb3",46.6917,10.5919,"EN",TRUE,TRUE,TRUE,1000,"evergreen needleleaf near top of FOV","2021-08-06","2022-12-01","1.2","9.0","https://phenocam.nau.edu/webcam/roi/it25matschb3/EN_1000/","https://phenocam.nau.edu/data/archive/it25matschb3/ROI/it25matschb3_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschb3/ROI/it25matschb3_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschb3/ROI/it25matschb3_EN_1000_3day.csv",NA
"it25matschb3_GR_1000","it25matschb3",46.6917,10.5919,"GR",TRUE,TRUE,TRUE,1000,"grass between instruments and evergreen trees","2021-11-28","2022-12-01","1.0","2.0","https://phenocam.nau.edu/webcam/roi/it25matschb3/GR_1000/","https://phenocam.nau.edu/data/archive/it25matschb3/ROI/it25matschb3_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschb3/ROI/it25matschb3_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschb3/ROI/it25matschb3_GR_1000_3day.csv",NA
"it25matschf6_DN_1000","it25matschf6",46.6955,10.648,"DN",TRUE,TRUE,TRUE,1000,"tree in foreground","2018-10-17","2022-12-01","3.9","4.0","https://phenocam.nau.edu/webcam/roi/it25matschf6/DN_1000/","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_DN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_DN_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_DN_1000_3day.csv",NA
"it25matschf6_EN_1000","it25matschf6",46.6955,10.648,"EN",TRUE,TRUE,TRUE,1000,"trees in foreground","2018-10-17","2022-12-01","3.8","7.0","https://phenocam.nau.edu/webcam/roi/it25matschf6/EN_1000/","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_EN_1000_3day.csv",NA
"it25matschf6_GR_1000","it25matschf6",46.6955,10.648,"GR",TRUE,TRUE,TRUE,1000,"grass in background","2018-10-17","2022-12-01","4.0","4.0","https://phenocam.nau.edu/webcam/roi/it25matschf6/GR_1000/","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschf6/ROI/it25matschf6_GR_1000_3day.csv",NA
"it25matschp2_AG_1000","it25matschp2",46.6842,10.5851,"AG",TRUE,TRUE,TRUE,1000,"pasture in foregreground","2017-03-24","2022-12-01","5.7","1.0","https://phenocam.nau.edu/webcam/roi/it25matschp2/AG_1000/","https://phenocam.nau.edu/data/archive/it25matschp2/ROI/it25matschp2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschp2/ROI/it25matschp2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschp2/ROI/it25matschp2_AG_1000_3day.csv",NA
"it25matschs3_TN_1000","it25matschs3",46.7667,10.7108,"TN",TRUE,TRUE,TRUE,1000,"grass in foreground","2016-10-31","2022-12-01","5.9","3.0","https://phenocam.nau.edu/webcam/roi/it25matschs3/TN_1000/","https://phenocam.nau.edu/data/archive/it25matschs3/ROI/it25matschs3_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschs3/ROI/it25matschs3_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschs3/ROI/it25matschs3_TN_1000_3day.csv",NA
"it25matschs4_TN_1000","it25matschs4",46.707,10.6023,"TN",TRUE,TRUE,TRUE,1000,"grass in foreground","2016-12-06","2022-12-01","6.0","0.0","https://phenocam.nau.edu/webcam/roi/it25matschs4/TN_1000/","https://phenocam.nau.edu/data/archive/it25matschs4/ROI/it25matschs4_TN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/it25matschs4/ROI/it25matschs4_TN_1000_1day.csv","https://phenocam.nau.edu/data/archive/it25matschs4/ROI/it25matschs4_TN_1000_3day.csv",NA
"jasperridge_GR_1000","jasperridge",37.402028,-122.22104,"GR",FALSE,TRUE,TRUE,1000,"entire grassland in FOV","2012-03-08","2017-03-09","5.0","0.0","https://phenocam.nau.edu/webcam/roi/jasperridge/GR_1000/","https://phenocam.nau.edu/data/archive/jasperridge/ROI/jasperridge_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jasperridge/ROI/jasperridge_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/jasperridge/ROI/jasperridge_GR_1000_3day.csv",NA
"jasperridge_GR_2000","jasperridge",37.402028,-122.22104,"GR",TRUE,TRUE,TRUE,2000,"entire grassland in FOV","2017-03-18","2022-12-01","5.7","0.0","https://phenocam.nau.edu/webcam/roi/jasperridge/GR_2000/","https://phenocam.nau.edu/data/archive/jasperridge/ROI/jasperridge_GR_2000_roistats.csv","https://phenocam.nau.edu/data/archive/jasperridge/ROI/jasperridge_GR_2000_1day.csv","https://phenocam.nau.edu/data/archive/jasperridge/ROI/jasperridge_GR_2000_3day.csv",NA
"jerbajada_SH_1000","jerbajada",32.57992,-106.633793,"SH",TRUE,TRUE,TRUE,1000,"Shrubs  in FOV","2014-04-20","2022-11-28","8.5","1.0","https://phenocam.nau.edu/webcam/roi/jerbajada/SH_1000/","https://phenocam.nau.edu/data/archive/jerbajada/ROI/jerbajada_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jerbajada/ROI/jerbajada_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jerbajada/ROI/jerbajada_SH_1000_3day.csv",NA
"jergrassland_GR_1000","jergrassland",32.5833,-106.8333,"GR",TRUE,TRUE,TRUE,1000,"GR is the primary veg type with SH as a secondary veg type.","2019-04-26","2022-12-01","3.5","2.0","https://phenocam.nau.edu/webcam/roi/jergrassland/GR_1000/","https://phenocam.nau.edu/data/archive/jergrassland/ROI/jergrassland_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jergrassland/ROI/jergrassland_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/jergrassland/ROI/jergrassland_GR_1000_3day.csv",NA
"jergrassland_XX_1000","jergrassland",32.5833,-106.8333,"XX",TRUE,TRUE,TRUE,1000,"Landscape region","2019-02-22","2022-12-01","3.7","2.0","https://phenocam.nau.edu/webcam/roi/jergrassland/XX_1000/","https://phenocam.nau.edu/data/archive/jergrassland/ROI/jergrassland_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jergrassland/ROI/jergrassland_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jergrassland/ROI/jergrassland_XX_1000_3day.csv",NA
"jergrassland2_GR_1000","jergrassland2",32.5849,-106.8261,"GR",TRUE,TRUE,TRUE,1000,"Landscape view of jergrassland2 site","2022-01-23","2022-12-01","0.9","0.0","https://phenocam.nau.edu/webcam/roi/jergrassland2/GR_1000/","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_GR_1000_3day.csv",NA
"jergrassland2_SH_1000","jergrassland2",32.5849,-106.8261,"SH",TRUE,TRUE,TRUE,1000,"Mesquite shrubs at jergrassland2","2022-01-23","2022-12-01","0.9","0.0","https://phenocam.nau.edu/webcam/roi/jergrassland2/SH_1000/","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_SH_1000_3day.csv",NA
"jergrassland2_XX_1000","jergrassland2",32.5849,-106.8261,"XX",TRUE,TRUE,TRUE,1000,"Landscape region","2022-01-23","2022-12-01","0.9","0.0","https://phenocam.nau.edu/webcam/roi/jergrassland2/XX_1000/","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jergrassland2/ROI/jergrassland2_XX_1000_3day.csv",NA
"jernort_NV_1000","jernort",32.619,-106.788,"NV",TRUE,TRUE,TRUE,1000,"bare ground in foreground","2014-03-03","2022-12-01","8.6","1.0","https://phenocam.nau.edu/webcam/roi/jernort/NV_1000/","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_NV_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_NV_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_NV_1000_3day.csv",NA
"jernort_SH_1000","jernort",32.619,-106.788,"SH",TRUE,TRUE,TRUE,1000,"shrubs in FOV","2014-11-22","2022-12-01","8.0","1.0","https://phenocam.nau.edu/webcam/roi/jernort/SH_1000/","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_SH_1000_3day.csv",NA
"jernort_SH_2000","jernort",32.619,-106.788,"SH",TRUE,TRUE,TRUE,2000,"shrubs in mid and foreground - break after cleaning lens","2019-08-03","2022-12-01","3.3","0.0","https://phenocam.nau.edu/webcam/roi/jernort/SH_2000/","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_SH_2000_roistats.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_SH_2000_1day.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_SH_2000_3day.csv",NA
"jernort_XX_1000","jernort",32.619,-106.788,"XX",TRUE,TRUE,TRUE,1000,"Landscape region","2014-03-03","2022-12-01","8.6","1.0","https://phenocam.nau.edu/webcam/roi/jernort/XX_1000/","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernort/ROI/jernort_XX_1000_3day.csv",NA
"jernovel_GR_1000","jernovel",32.6335,-106.8334,"GR",TRUE,TRUE,TRUE,1000,"MUPO grass in the jernovel foreground","2019-02-19","2022-12-01","3.8","1.0","https://phenocam.nau.edu/webcam/roi/jernovel/GR_1000/","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_GR_1000_3day.csv",NA
"jernovel_SH_1000","jernovel",32.6335,-106.8334,"SH",TRUE,TRUE,TRUE,1000,"SH is primary veg type with GR scattered throughout FOV.","2019-02-13","2022-12-01","3.8","1.0","https://phenocam.nau.edu/webcam/roi/jernovel/SH_1000/","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_SH_1000_3day.csv",NA
"jernovel_XX_1000","jernovel",32.6335,-106.8334,"XX",TRUE,TRUE,TRUE,1000,"Landscape view of jernovel","2019-02-19","2022-12-01","3.8","1.0","https://phenocam.nau.edu/webcam/roi/jernovel/XX_1000/","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernovel/ROI/jernovel_XX_1000_3day.csv",NA
"jernovel2_SH_1000","jernovel2",32.6465,-106.8333,"SH",TRUE,TRUE,TRUE,1000,"Shrubs in foreground","2022-01-23","2022-12-01","0.9","0.0","https://phenocam.nau.edu/webcam/roi/jernovel2/SH_1000/","https://phenocam.nau.edu/data/archive/jernovel2/ROI/jernovel2_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernovel2/ROI/jernovel2_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernovel2/ROI/jernovel2_SH_1000_3day.csv",NA
"jernovel2_XX_1000","jernovel2",32.6465,-106.8333,"XX",TRUE,TRUE,TRUE,1000,"Landscape view of jernovel2 phenocam","2022-01-23","2022-12-01","0.9","0.0","https://phenocam.nau.edu/webcam/roi/jernovel2/XX_1000/","https://phenocam.nau.edu/data/archive/jernovel2/ROI/jernovel2_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernovel2/ROI/jernovel2_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernovel2/ROI/jernovel2_XX_1000_3day.csv",NA
"jernwern_NV_1000","jernwern",32.6271,-106.7387,"NV",TRUE,TRUE,TRUE,1000,"non vegetated interspaces between shrubs","2017-11-07","2022-12-01","4.9","3.0","https://phenocam.nau.edu/webcam/roi/jernwern/NV_1000/","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_NV_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_NV_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_NV_1000_3day.csv",NA
"jernwern_SH_1000","jernwern",32.6271,-106.7387,"SH",TRUE,TRUE,TRUE,1000,"Shrubs in the mid FOV","2017-11-07","2022-12-01","4.9","3.0","https://phenocam.nau.edu/webcam/roi/jernwern/SH_1000/","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_SH_1000_3day.csv",NA
"jernwern_XX_1000","jernwern",32.6271,-106.7387,"XX",TRUE,TRUE,TRUE,1000,"Landscape region","2017-11-07","2022-12-01","4.9","3.0","https://phenocam.nau.edu/webcam/roi/jernwern/XX_1000/","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jernwern/ROI/jernwern_XX_1000_3day.csv",NA
"jersand_SH_1000","jersand",32.515,-106.798,"SH",TRUE,TRUE,TRUE,1000,"most shurbs in FOV","2014-02-28","2022-12-01","8.6","2.0","https://phenocam.nau.edu/webcam/roi/jersand/SH_1000/","https://phenocam.nau.edu/data/archive/jersand/ROI/jersand_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jersand/ROI/jersand_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jersand/ROI/jersand_SH_1000_3day.csv",NA
"jershrubland_SH_1000","jershrubland",32.6502,-106.8334,"SH",TRUE,TRUE,TRUE,1000,"SH is the primary veg type in FOV.","2019-03-03","2022-11-28","3.8","0.0","https://phenocam.nau.edu/webcam/roi/jershrubland/SH_1000/","https://phenocam.nau.edu/data/archive/jershrubland/ROI/jershrubland_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jershrubland/ROI/jershrubland_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/jershrubland/ROI/jershrubland_SH_1000_3day.csv",NA
"jershrubland_XX_1000","jershrubland",32.6502,-106.8334,"XX",TRUE,TRUE,TRUE,1000,"Landscape region","2019-03-03","2022-11-28","3.8","0.0","https://phenocam.nau.edu/webcam/roi/jershrubland/XX_1000/","https://phenocam.nau.edu/data/archive/jershrubland/ROI/jershrubland_XX_1000_roistats.csv","https://phenocam.nau.edu/data/archive/jershrubland/ROI/jershrubland_XX_1000_1day.csv","https://phenocam.nau.edu/data/archive/jershrubland/ROI/jershrubland_XX_1000_3day.csv",NA
